Sheet 1: PROJECT CATALYST FUND 9 METRICS - FINAL
,,,,
,,,,
,,,,
PROPOSALS,1105,,,
CHALLENGE FUND PROPOSALS,61,,,
,,,,
,,,,
PROPOSAL SCORES,VOTED,SPONSORED,,
AVG SCORE,4.11,4.37,,
MEDIAN SCORE,4.33,4.47,,
MIN SCORE,1.06,2.21,,
MAX SCORE,5.00,5.00,,
,,,,
,,,,
VOTES PER PROPOSAL,VOTED,SPONSORED,,
AVG VOTES,312,331,,
MEDIAN VOTES,231,293,,
MIN VOTES,110,135,,
MAX VOTES,2572,1152,,
,,,,
,,,,
ADA PER WALLET,,,,
AVG ADA/WALLET,321880,,,
MEDIAN ADA/WALLET,255192,,,
MIN ADA/WALLET,86204,,,
MAX ADA/WALLET,804495,,,
,,,,
,,,,
FUNDED PROPOSAL COUNT,,,,
TOTAL (VOTE) FUNDED,223,,,
TOTAL (SPONSOR) FUNDED,3,,,
TOTAL,226,,,
,,,,
,,,,
PROPOSAL BUDGETS,VOTED,SPONSORED,,
AVG BUDGET,"$129,865.45","$42,411.49",,
MEDIAN BUDGET,"$41,000.00","$27,900.00",,
MIN BUDGET,$100.00,$600.00,,
MAX BUDGET,"$12,800,000.00","$375,000.00",,
,,,,
,,,,
FUNDING,,,,
TOTAL (VOTE) FUNDED,"$12,939,102.00",223,,
TOTAL (SPONSOR) FUNDED,"$54,337.00",3,,
TOTALS,$12993439.00,226,,
AVG (ALL) AMOUNT FUNDED,"$57,493.09",,,
,,,,
,,,,
FUNDING METRICS,VOTED,SPONSORED,,
MIN FUNDED,$100,"$12,000.00",,
MAX FUNDED,"$759,000","$28,837.00",,
AVG FUNDED,"$60,747","$18,112.33",,

All Proposals: Table 1
Proposal,Overall score,Votes cast,YES,NO,Result,Meets approval threshold,REQUESTED $,STATUS,FUND DEPLETION,Reason for not funded status,,AVG ADA /VOTE
Cardano Submit API in Golang,4.13,176,94462195,20917263,73544932,YES,"$5,000",FUNDED,"$3,929,328",,655565
Ouroboros network (NtC) in Golang,4.47,300,79907882,6990541,72917341,YES,"$30,000",FUNDED,"$3,899,328",,289661
ADA Bug Bounty Website,4.67,368,109043335,36643779,72399556,YES,"$55,100",FUNDED,"$3,844,228",,395889
subHandles | ADA Handle,4.83,1106,171641184,100730521,70910663,YES,"$246,400",FUNDED,"$3,597,828",,246267
Wolfram Cardano Ent. Private Cloud,3.86,214,95062594,24357723,70704871,YES,"$200,000",FUNDED,"$3,397,828",,558039
Connecting Tabletop Games & Cardano,4.75,367,112072849,41403699,70669150,YES,"$52,500",FUNDED,"$3,345,328",,418192
NFT Job Board,4.38,299,93973641,24708082,69265559,YES,"$26,000",FUNDED,"$3,319,328",,396929
Fetachain - IIoT Cardano Framework,4.24,146,85888624,19297328,66591296,YES,"$19,000",FUNDED,"$3,300,328",,720452
ADAO - RoundTable v2: Staking +,4.53,317,98800672,33451807,65348865,YES,"$43,350",FUNDED,"$3,256,978",,417200
L-Earning Bazaar: Platform Building,4.67,455,174335544,110005370,64330174,YES,"$80,000",FUNDED,"$3,176,978",,624925
Daedalus Turbo - 10x Quicker Sync,5.00,2000,299495215,235830058,63665157,YES,"$759,000",FUNDED,"$2,417,978",,267663
The Alexandria Project Web3 Library,3.67,153,80689376,19167550,61521826,YES,"$15,000",FUNDED,"$2,402,978",,652660
Decentralized Social Intelligence,4.13,183,90647862,30574311,60073551,YES,"$200,000",FUNDED,"$2,202,978",,662416
DADF - Disruptive Comm. Application,3.78,176,82249852,22734091,59515761,YES,"$100,000",FUNDED,"$2,102,978",,596500
Driving Adoption via Travel D'Apps,4.00,139,78948337,20276915,58671422,YES,"$70,000",FUNDED,"$2,032,978",,713851
Cardano Start Guide,4.09,146,76072307,17472405,58599902,YES,"$9,600",FUNDED,"$2,023,378",,640717
ADATOMS Science & DeFi FREE Ed.,3.94,144,73458241,18469620,54988621,YES,"$7,000",FUNDED,"$2,016,378",,638388
Courses & Education Crypto MKTPLACE,4.05,155,72988567,18575009,54413558,YES,"$39,100",FUNDED,"$1,977,278",,590733
RootsWallet - User Feedback Updates,4.87,404,74971831,20860356,54111475,YES,"$7,800",FUNDED,"$1,969,478",,237208
Mtidano: NFTrees 4 Erosion Control,3.89,151,73797144,19941236,53855908,YES,"$25,000",FUNDED,"$1,944,478",,620784
Real Estate Rental Marketplace,4.26,173,83351029,31899494,51451535,YES,"$35,000",FUNDED,"$1,909,478",,666188
A standard for token verification,4.53,444,66423199,15861003,50562196,YES,"$22,000",FUNDED,"$1,887,478",,185325
Community Cyber Security Support,3.33,141,76889471,26575443,50314028,YES,"$120,000",FUNDED,"$1,767,478",,733794
Cardano General Help Desk,3.62,137,69934677,20646537,49288140,YES,"$2,150",FUNDED,"$1,765,328",,661177
Buy food & make an impact,4.87,565,69580658,27665190,41915468,YES,"$31,500",FUNDED,"$1,733,828",,172117
RootsWallet - iPhone version,4.80,401,76291224,36144001,40147223,YES,"$24,000",FUNDED,"$1,709,828",,280387
WAL-CLI Issue Credential Protocol,4.73,243,55673612,17305005,38368607,YES,"$9,900",FUNDED,"$1,699,928",,300324
ADABET.iO | Cardano Betting DApp,5.00,1312,185136942,147204031,37932911,YES,"$125,005",FUNDED,"$1,574,923",,253309
Cardano Forest - blocktree.asia,4.86,523,64207835,27727259,36480576,YES,"$37,800",FUNDED,"$1,537,123",,175784
Adosia Marketplace Updates,4.47,312,54306291,18461169,35845122,YES,"$175,000",FUNDED,"$1,362,123",,233229
CardanoPress: ISPO Dashboard,4.15,272,41989445,7675193,34314252,YES,"$9,600",FUNDED,"$1,352,523",,182591
Proposals Mentors Marketplace - 2,4.87,376,54394983,24446949,29948034,YES,"$37,000",FUNDED,"$1,315,523",,209686
PRISM analytics platform,4.94,739,135666829,110036376,25630453,YES,"$75,300",FUNDED,"$1,240,223",,332481
PubWeave: Academic Publishing,4.94,782,158109638,134707980,23401658,YES,"$214,800",FUNDED,"$1,025,423",,374447
Adosia Spaceprinter Lite,4.42,278,37775117,14650847,23124270,YES,"$50,000",FUNDED,"$975,423",,188583
Mainline Evangelist dApp,2.86,180,73058846,51815583,21243263,YES,"$60,000",FUNDED,"$915,423",,693747
Tribal DIDs=Indigenous Sovereignty,4.93,541,129968107,109138003,20830104,YES,"$352,800",FUNDED,"$562,623",,441971
Cardano NFT Gaming - Lovelace Saga!,4.05,237,64215034,44285116,19929918,YES,"$250,000",FUNDED,"$312,623",,457807
TapTools: All-In-One Platform,4.63,561,120366570,101371101,18995469,YES,"$184,400",FUNDED,"$128,223",,395254
PeakChain Uber on Cardano,4.42,246,49624385,31282431,18341954,YES,"$294,000",NOT FUNDED,"$128,223",Over Budget,328889
Employment Credentials on PRISM,4.44,248,35434066,17812120,17621946,YES,"$67,432",FUNDED,"$60,791",,214702
DCOne Crypto,4.67,233,42315380,24702012,17613368,YES,"$30,300",FUNDED,"$30,491",,287628
HONEYBEES ON BLOCKCHAIN,4.51,235,36892985,20851063,16041922,YES,"$23,320",FUNDED,"$7,171",,245719
HAZELnet.io Community Integration,4.80,423,55246869,40606490,14640379,YES,"$67,425",NOT FUNDED,"$7,171",Over Budget,226604
Atrium - The Center of Everything,3.00,303,92699485,78161069,14538416,YES,"$375,000",NOT FUNDED,"$7,171",Over Budget,563896
VyFinance DEx and Bar,4.26,362,93221345,81824992,11396353,NO,"$1,673,728",NOT FUNDED,"$7,171",Approval Threshold,483553
ESG Reporting Mechanism,4.57,245,34362374,23293372,11069002,YES,"$18,020",NOT FUNDED,"$7,171",Over Budget,235330
Parcel Delivery dApp [MVP only],4.72,296,45326788,34734461,10592327,YES,"$22,000",NOT FUNDED,"$7,171",Over Budget,270477
Open Source Wallet Messaging App,4.44,239,26403006,16063210,10339796,YES,"$13,250",NOT FUNDED,"$7,171",Over Budget,177683
AEROS Universal AirMile BasedOn ADA,4.80,335,48230326,38129952,10100374,YES,"$75,000",NOT FUNDED,"$7,171",Over Budget,257792
Control your data - PRISM (extra),4.40,235,30969480,21442528,9526952,YES,"$81,500",NOT FUNDED,"$7,171",Over Budget,223030
d-Cargo: Decentralized Cargo,4.47,181,28728827,19382858,9345969,YES,"$9,000",NOT FUNDED,"$7,171",Over Budget,265810
Returning Trust To Global Donations,4.51,230,32425650,23484155,8941495,YES,"$84,000",NOT FUNDED,"$7,171",Over Budget,243086
Cardano & Catalyst data Web Embeds,4.73,325,39505242,30772228,8733014,YES,"$14,920",NOT FUNDED,"$7,171",Over Budget,216238
Trading Tent: Multi-language,4.61,245,33114808,24414594,8700214,YES,"$34,000",NOT FUNDED,"$7,171",Over Budget,234814
Oxford crypto valley: Cardano house,4.53,225,34531331,25841507,8689824,YES,"$98,000",NOT FUNDED,"$7,171",Over Budget,268324
NFTs go Mobile,4.09,308,36223367,27872008,8351359,YES,"$80,000",NOT FUNDED,"$7,171",Over Budget,208102
Launching Landano on Mainnet,4.79,495,119552745,111868111,7684634,NO,"$236,000",NOT FUNDED,"$7,171",Approval Threshold,467517
Battle Borgz P2E Game - Phase 2,4.62,273,43469487,35947944,7521543,YES,"$31,000",NOT FUNDED,"$7,171",Over Budget,290906
Mehen: Fiat-backed Stablecoin USDM,4.38,379,38216763,30950243,7266520,YES,"$193,660",NOT FUNDED,"$7,171",Over Budget,182499
Gamers DID - Trust Built by Gaming,4.51,233,25115489,17939420,7176069,YES,"$34,500",NOT FUNDED,"$7,171",Over Budget,184785
Supply chain transparency -FTs+NFTs,4.74,343,41963188,35304154,6659034,YES,"$40,000",NOT FUNDED,"$7,171",Over Budget,225269
Poolpeek Stake Pool Pledge Tracker,4.43,209,24358346,18412392,5945954,YES,"$4,000",FUNDED,"$3,171",,204645
ANIMETA | Anime Museum Metaverse,5.00,953,154646357,148858133,5788224,NO,"$111,033",NOT FUNDED,"$3,171",Approval Threshold,318473
Food Traceability by Cardano,4.67,314,40415680,34806254,5609426,YES,"$35,100",NOT FUNDED,"$3,171",Over Budget,239560
SwarmLabs - Treasury Systems,4.93,608,109005221,104690227,4314994,NO,"$66,100",NOT FUNDED,"$3,171",Approval Threshold,351473
Improved Staking & ADA derivatives,4.19,174,21944826,18260830,3683996,YES,"$6,400",NOT FUNDED,"$3,171",Over Budget,231067
CardanoPress: NFT Gated Content,4.29,271,36541247,33383235,3158012,NO,"$12,000",NOT FUNDED,"$3,171",Approval Threshold,258024
Discord Community Manager,4.47,187,20362818,18030208,2332610,NO,"$5,625",NOT FUNDED,"$3,171",Approval Threshold,205310
Bringing MMORPG Gaming to Cardano!,4.62,273,37223814,34926983,2296831,NO,"$25,000",NOT FUNDED,"$3,171",Approval Threshold,264289
Funding real world Businesses,4.80,378,42873942,41504156,1369786,NO,"$42,810",NOT FUNDED,"$3,171",Approval Threshold,223222
JPG Create: Generate Art + Metadata,3.81,290,30005819,29105692,900127,NO,"$140,000",NOT FUNDED,"$3,171",Approval Threshold,203833
EternalSwap - Perpetual Swaps dApp,4.38,476,89633272,89272472,360800,NO,"$66,800",NOT FUNDED,"$3,171",Approval Threshold,375852
ProofSpace x Argus - IDs 4 NFTs,4.44,202,19878619,19867820,10799,NO,"$37,411",NOT FUNDED,"$3,171",Approval Threshold,196765
DAPP FOR TECH REPAIR (REPAIR ME),4.80,332,39637439,40233562,-596123,NO,"$45,500",NOT FUNDED,"$3,171",Approval Threshold,240575
Environmental Oracle,4.67,303,40266901,41210184,-943283,NO,"$138,000",NOT FUNDED,"$3,171",Approval Threshold,268901
The Open Source Cardano Lottery,4.48,222,31226655,32584457,-1357802,NO,"$29,750",NOT FUNDED,"$3,171",Approval Threshold,287437
Small-Business Crypto Payments DApp,4.17,156,18216351,20242507,-2026156,NO,"$50,000",NOT FUNDED,"$3,171",Approval Threshold,246531
Profitable Product Integration,4.40,211,19733228,22131797,-2398569,NO,"$63,660",NOT FUNDED,"$3,171",Approval Threshold,198412
Vcoincheck-Share(Knowledge) to earn,4.90,462,112372663,115250962,-2878299,NO,"$52,400",NOT FUNDED,"$3,171",Approval Threshold,492692
Proof of Impact NFTs for SPOs,4.51,208,18913847,22370476,-3456629,NO,"$19,850",NOT FUNDED,"$3,171",Approval Threshold,198482
Stray Dogs Raising Adopt Platform,4.53,219,31949770,36282362,-4332592,NO,"$47,300",NOT FUNDED,"$3,171",Approval Threshold,311562
PeakChain Fleet Management Platform,4.58,217,32761896,37537859,-4775963,NO,"$85,500",NOT FUNDED,"$3,171",Approval Threshold,323962
Cardano Info/ Mentorship Centre,4.33,176,14842730,19626720,-4783990,NO,"$33,000",NOT FUNDED,"$3,171",Approval Threshold,195849
Copper Seed Safe Token Plugin,4.33,163,15683236,20711880,-5028644,NO,"$35,000",NOT FUNDED,"$3,171",Approval Threshold,223283
Custom Jewelry NFT Certificates,4.62,225,30203772,35869581,-5665809,NO,"$38,802",NOT FUNDED,"$3,171",Approval Threshold,293659
AdaQuest Brand Awareness campaign,4.59,225,20675341,26481022,-5805681,NO,"$35,000",NOT FUNDED,"$3,171",Approval Threshold,209584
Telegram Wallet upgrade,4.33,190,13066006,19125341,-6059335,NO,"$17,600",NOT FUNDED,"$3,171",Approval Threshold,169428
MediKamRecord: DoctaApp,4.55,204,25668245,31873322,-6205077,NO,"$27,000",NOT FUNDED,"$3,171",Approval Threshold,282067
KYC Registry Network,3.81,154,11069483,17412182,-6342699,NO,"$33,500",NOT FUNDED,"$3,171",Approval Threshold,184946
Be Love ❤️,3.87,148,12272140,18632347,-6360207,NO,"$29,500",NOT FUNDED,"$3,171",Approval Threshold,208814
Ubuntu Informal Biz Reg& Accounting,4.78,306,36339579,42721277,-6381698,NO,"$89,850",NOT FUNDED,"$3,171",Approval Threshold,258369
Catalyst Governance Tooling,4.93,617,99261315,106026244,-6764929,NO,"$97,715",NOT FUNDED,"$3,171",Approval Threshold,332719
Valuation & Tax Reporting Tool,4.07,167,14356231,21395128,-7038897,NO,"$62,400",NOT FUNDED,"$3,171",Approval Threshold,214080
Zero Citizen - Net Zero Rewards,4.26,160,25673913,32722954,-7049041,NO,"$40,140",NOT FUNDED,"$3,171",Approval Threshold,364980
Find your Way Route Optimizer App,4.38,228,22097981,29735861,-7637880,NO,"$44,900",NOT FUNDED,"$3,171",Approval Threshold,227341
Interview Cardano=Know Our Builders,4.54,223,25708119,33547172,-7839053,NO,"$11,000",NOT FUNDED,"$3,171",Approval Threshold,265719
Unified Transport Payment Gateway,4.28,158,25075071,33025331,-7950260,NO,"$40,000",NOT FUNDED,"$3,171",Approval Threshold,367724
Erdős (An AirBnB Competitor),4.55,285,30019286,38219117,-8199831,NO,"$88,100",NOT FUNDED,"$3,171",Approval Threshold,239433
Catalyst Proposal Assistant [SDA],4.72,274,29514234,38132565,-8618331,NO,"$13,110",NOT FUNDED,"$3,171",Approval Threshold,246886
Earthtrust decentralized validation,4.73,283,35184363,43907744,-8723381,NO,"$88,000",NOT FUNDED,"$3,171",Approval Threshold,279477
Crypto collateralized loans,3.79,163,9527595,18689736,-9162141,NO,"$30,000",NOT FUNDED,"$3,171",Approval Threshold,173112
Sustainable Ecosystem Hub,4.67,272,26344369,35512373,-9168004,NO,"$14,820",NOT FUNDED,"$3,171",Approval Threshold,227414
Visio: Cardano NFT Analytics Tools,4.50,185,25251854,34423478,-9171624,NO,"$47,392",NOT FUNDED,"$3,171",Approval Threshold,322569
CARDANO CLIMATHON,4.47,220,16217355,25875816,-9658461,NO,"$19,420",NOT FUNDED,"$3,171",Approval Threshold,191333
Mobile Multisig Live Asset Trading,4.47,177,8165576,17831194,-9665618,NO,"$18,000",NOT FUNDED,"$3,171",Approval Threshold,146874
Distributed Idea Management System,4.50,180,20619562,30765685,-10146123,NO,"$12,480",NOT FUNDED,"$3,171",Approval Threshold,285474
Multi-sig Trading Audits & Security,4.50,204,18818802,29216709,-10397907,NO,"$15,000",NOT FUNDED,"$3,171",Approval Threshold,235468
NFBooks: a Pan-African NFT library,4.61,222,28854017,39482138,-10628121,NO,"$52,000",NOT FUNDED,"$3,171",Approval Threshold,307821
Mehen: Onboarding Assistance,3.14,241,12338814,23805180,-11466366,NO,"$10,000",NOT FUNDED,"$3,171",Approval Threshold,149975
Hotel booking on Cardano,4.83,678,94627968,106620855,-11992887,NO,"$39,150",NOT FUNDED,"$3,171",Approval Threshold,296827
Project Catalyst... for Musicians,3.78,159,7122096,19230641,-12108545,NO,"$30,400",NOT FUNDED,"$3,171",Approval Threshold,165740
Learning Dynamic Models,4.58,202,23510793,35668796,-12158003,NO,"$95,100",NOT FUNDED,"$3,171",Approval Threshold,292968
Crypto banking & Payment Processing,4.53,229,20169823,32975411,-12805588,NO,"$40,000",NOT FUNDED,"$3,171",Approval Threshold,232075
Proposers’ Hive,4.61,213,20667043,33679904,-13012861,NO,"$30,000",NOT FUNDED,"$3,171",Approval Threshold,255150
Pay&Rate Reputation System,3.90,130,4471180,17621305,-13150125,NO,"$22,800",NOT FUNDED,"$3,171",Approval Threshold,169942
NFT 2.0 Platform (Dynamic NFT),4.58,221,26543612,39930171,-13386559,NO,"$93,000",NOT FUNDED,"$3,171",Approval Threshold,300786
Helps you keep ADA longer,3.95,150,4698836,18149830,-13450994,NO,"$10,500",NOT FUNDED,"$3,171",Approval Threshold,152324
Messaging Any Address,4.00,159,8617945,22085238,-13467293,NO,"$96,000",NOT FUNDED,"$3,171",Approval Threshold,193102
Event CryptoHouse of Commons Brazil,4.00,140,5364665,18959064,-13594399,NO,"$24,905",NOT FUNDED,"$3,171",Approval Threshold,173741
Wallet Integration,4.36,194,8558083,22489614,-13931531,NO,"$46,000",NOT FUNDED,"$3,171",Approval Threshold,160040
C4S-Cardano4Seniors-Animation,4.50,213,27527811,41670897,-14143086,NO,"$35,000",NOT FUNDED,"$3,171",Approval Threshold,324877
Dyor Better With Dexplore Analytics,3.52,124,7788241,22422036,-14633795,NO,"$52,000",NOT FUNDED,"$3,171",Approval Threshold,243631
Leveraging Cardano Assets,3.57,144,5816562,20829419,-15012857,NO,"$40,000",NOT FUNDED,"$3,171",Approval Threshold,185042
Broaden open source wallet options,4.29,164,17729030,32929296,-15200266,NO,"$8,000",NOT FUNDED,"$3,171",Approval Threshold,308892
Optim Finance - Liquidity Bonds,4.83,553,93043498,108272470,-15228972,NO,"$121,000",NOT FUNDED,"$3,171",Approval Threshold,364043
Anti-Phishing Chrome Extension,4.04,150,4440555,20358324,-15917769,NO,"$50,000",NOT FUNDED,"$3,171",Approval Threshold,165326
Cardano Stonerz Club + Integrations,3.48,159,10975868,27008606,-16032738,NO,"$100,000",NOT FUNDED,"$3,171",Approval Threshold,238896
OUTGOING (Let's go places),3.80,127,3346804,19406258,-16059454,NO,"$42,380",NOT FUNDED,"$3,171",Approval Threshold,179158
Typhon Wallet Mobile App,4.11,400,80952453,97176787,-16224334,NO,"$245,000",NOT FUNDED,"$3,171",Approval Threshold,445323
Amazon Cardano Store,3.43,134,3093079,19346249,-16253170,NO,"$57,000",NOT FUNDED,"$3,171",Approval Threshold,167458
Fluxus: NFT & Gaming Alliance,3.92,134,4035982,20401459,-16365477,NO,"$30,000",NOT FUNDED,"$3,171",Approval Threshold,182369
P2E: Group Progression System,4.25,179,17228665,33801351,-16572686,NO,"$63,200",NOT FUNDED,"$3,171",Approval Threshold,285084
NFT for DRC Fauna and Flora,3.95,141,3550322,20126941,-16576619,NO,"$52,000",NOT FUNDED,"$3,171",Approval Threshold,167924
Token Maker + GoFunNFT,3.94,162,8841556,25422912,-16581356,NO,"$97,800",NOT FUNDED,"$3,171",Approval Threshold,211509
Build-an-NFT Functionality!,4.00,136,3363384,20194691,-16831307,NO,"$15,000",NOT FUNDED,"$3,171",Approval Threshold,173221
ADA to Mobile Money App,3.44,149,3166156,20165004,-16998848,NO,"$44,000",NOT FUNDED,"$3,171",Approval Threshold,156585
Open Vesting Tool - Unvest,3.83,131,3463112,20520107,-17056995,NO,"$74,420",NOT FUNDED,"$3,171",Approval Threshold,183078
Atala PRISM DID,3.22,157,5685407,22760148,-17074741,NO,"$28,438",NOT FUNDED,"$3,171",Approval Threshold,181182
Fractal Fuzion Integrations,3.50,145,3331114,20446526,-17115412,NO,"$9,420",NOT FUNDED,"$3,171",Approval Threshold,163984
The DAM Marketplace,3.81,130,3158353,20754371,-17596018,NO,"$50,000",NOT FUNDED,"$3,171",Approval Threshold,183944
Cardax DEX Plutarch Code Audit,3.67,177,7532710,25294736,-17762026,NO,"$96,000",NOT FUNDED,"$3,171",Approval Threshold,185466
NFT Search Engine on Cardano,3.56,171,4974136,23090635,-18116499,NO,"$35,000",NOT FUNDED,"$3,171",Approval Threshold,164121
Cardano for Self-Care,4.11,146,3544730,21830583,-18285853,NO,"$24,500",NOT FUNDED,"$3,171",Approval Threshold,173804
Cardano Ancient Peoples DCCG Game,3.56,121,1759457,20155050,-18395593,NO,"$29,915",NOT FUNDED,"$3,171",Approval Threshold,181112
Multichain multisig wallet,3.27,129,3164000,21615484,-18451484,NO,"$15,000",NOT FUNDED,"$3,171",Approval Threshold,192089
Fractionalized NFTs with Marlowe,3.52,147,3209822,21752613,-18542791,NO,"$8,000",NOT FUNDED,"$3,171",Approval Threshold,169812
Olympics–Shots promotion platform,3.52,122,1754693,20339727,-18585034,NO,"$15,000",NOT FUNDED,"$3,171",Approval Threshold,181102
Get incentivised for contributing,3.67,123,1495475,20116406,-18620931,NO,"$39,000",NOT FUNDED,"$3,171",Approval Threshold,175706
OMIMIMO - The Pure Water Game,3.39,132,1922899,20606424,-18683525,NO,"$19,000",NOT FUNDED,"$3,171",Approval Threshold,170677
Monitoring tools for SPO,3.47,140,2186374,20872098,-18685724,NO,"$25,000",NOT FUNDED,"$3,171",Approval Threshold,164703
ZiberBugs Playable Prototype,3.60,151,3321798,22065428,-18743630,NO,"$46,080",NOT FUNDED,"$3,171",Approval Threshold,168127
Get PAYDA,3.54,128,1642713,20567888,-18925175,NO,"$12,500",NOT FUNDED,"$3,171",Approval Threshold,173520
Littercoin: Mass Adoption,4.00,227,19911052,38844451,-18933399,NO,"$420,069",NOT FUNDED,"$3,171",Approval Threshold,258835
Online Makerspace,3.50,121,1516991,20452762,-18935771,NO,"$22,500",NOT FUNDED,"$3,171",Approval Threshold,181568
MY DIGITAL LIBRARY,3.61,129,1519140,20611281,-19092141,NO,"$12,500",NOT FUNDED,"$3,171",Approval Threshold,171554
PillarWheel Studios Cardano Apps,3.29,121,1517993,20628983,-19110990,NO,"$16,100",NOT FUNDED,"$3,171",Approval Threshold,183033
Your Mentor and Record Keeper,3.47,124,1471557,20619759,-19148202,NO,"$25,000",NOT FUNDED,"$3,171",Approval Threshold,178156
NFT renting(by Lending Pond),3.29,145,2788275,21949287,-19161012,NO,"$30,000",NOT FUNDED,"$3,171",Approval Threshold,170604
Flooftopia: NFT Interoperability,3.47,134,2253997,21459163,-19205166,NO,"$15,000",NOT FUNDED,"$3,171",Approval Threshold,176964
Asset Management ⛓💎,3.56,129,1778394,20986828,-19208434,NO,"$20,000",NOT FUNDED,"$3,171",Approval Threshold,176475
Inukshuk HealthDigital Identity,3.53,140,4735649,24076819,-19341170,NO,"$57,000",NOT FUNDED,"$3,171",Approval Threshold,205803
NFT BATTLE ROYAL GAME ON CARDANO,3.61,137,2282201,21744816,-19462615,NO,"$25,000",NOT FUNDED,"$3,171",Approval Threshold,175380
System to manage patient care,3.22,130,1432187,21116385,-19684198,NO,"$20,000",NOT FUNDED,"$3,171",Approval Threshold,173451
Licensing Remixed Music On-Chain,4.38,185,5584820,25434010,-19849190,NO,"$80,000",NOT FUNDED,"$3,171",Approval Threshold,167669
NFT Data Public API,3.52,139,1877701,21928876,-20051175,NO,"$50,000",NOT FUNDED,"$3,171",Approval Threshold,171270
TokenPerkz: Unlockable Utility Hub,3.71,134,2353899,22439115,-20085216,NO,"$50,000",NOT FUNDED,"$3,171",Approval Threshold,185022
Liquidity-less peer to peer DEX,3.33,130,2154368,22290899,-20136531,NO,"$68,800",NOT FUNDED,"$3,171",Approval Threshold,188041
NFT machine learning evaulation,3.43,137,1841447,22007466,-20166019,NO,"$30,000",NOT FUNDED,"$3,171",Approval Threshold,174080
linkslist - decentralised bio site,3.26,128,1514340,21780911,-20266571,NO,"$12,000",NOT FUNDED,"$3,171",Approval Threshold,181994
CNFT Marketplace for 3D materials,3.47,135,1719824,22148867,-20429043,NO,"$40,583",NOT FUNDED,"$3,171",Approval Threshold,176805
NFT Valuation Public API,3.38,137,1809786,22286869,-20477083,NO,"$30,000",NOT FUNDED,"$3,171",Approval Threshold,175888
MiFi: Where mining meets finance,3.48,131,1571610,22560857,-20989247,NO,"$65,000",NOT FUNDED,"$3,171",Approval Threshold,184217
HEALTHFI - Healthcare Metaverse,4.30,206,19583657,40742677,-21159020,NO,"$139,500",NOT FUNDED,"$3,171",Approval Threshold,292846
